model,uuid,thinking_budget,prompt_tokens,reasoning_trace,reasoning_tokens,raw_model_answer,total_tokens
o3-mini-2025-01-31,41dd4f30-29c8-43e2-8ac9-912c15c7c6c0,low,44,,2304,5‐Iodo‐7‐chloro‐6‐fluoroquinoline,2375
o3-mini-2025-01-31,98fb8594-a7d4-4071-a41a-b0651d077429,low,46,,2176,5‑Chloro‑8‑iodo‑2‑bromoquinoline,2250
o3-mini-2025-01-31,d9e01abf-ae43-4c1f-a94e-aa72d7695a66,low,45,,2048,7-fluoro-4-chloro-5-iodoquinoline,2120
o3-mini-2025-01-31,fa4eebab-81d3-4e1e-816c-70fa741fa7f8,low,45,,2240,8-fluoro-4-bromo-3-iodoquinoline,2327
o3-mini-2025-01-31,871afbca-d49e-4c49-9e05-7d3cad35e470,low,43,,1856,8‑fluoro‑2‑iodo‑4‑chloroquinoline,1926
o3-mini-2025-01-31,2cd5d810-cc62-445a-bde7-bc6dca570f3c,low,44,,2496,7‐Iodo‐5‐chloro‐6‐fluoroquinoline,2567
o3-mini-2025-01-31,edd2a4f7-c421-421c-b39c-ed28cd0f77ec,low,44,,1600,2‐Bromo‐4‐chloro‐5‐fluoroquinoline,1671
o3-mini-2025-01-31,f896ea60-f9f1-42cb-8a8a-b0cd69640ea3,low,46,,1152,2‐Bromo‐7‐chloro‐8‐fluoroquinoline,1225
o3-mini-2025-01-31,63da53ee-da24-4fa6-821d-43ad843bc349,low,45,,1728,3-Iodo-7-fluoro-8-bromoquinoline,1798
o3-mini-2025-01-31,4932bf4b-d799-4464-a332-2a2479d3668c,low,44,,1536,7-Bromo-2-fluoro-8-iodoquinoline,1606
o3-mini-2025-01-31,f940e9d5-8387-4a09-aaef-7c8c61f8bc5c,low,46,,2432,5‐Bromo‐7‐chloro‐2‐iodoquinoline,2504
o3-mini-2025-01-31,aca0d4ec-ade1-4ea5-87f1-98d28948f1f2,low,45,,2176,2‐Chloro‐6‐iodo‐7‐bromoquinoline,2249
o3-mini-2025-01-31,a2fb4355-532e-4fac-a5b7-a1992d819463,low,45,,1408,6-Fluoro-7-bromo-8-iodoquinoline,1479
o3-mini-2025-01-31,f02635a0-42b1-47f3-95da-71ba0f2509cd,low,45,,960,7‐bromo‐5‐chloro‐2‐iodoquinoline,1032
o3-mini-2025-01-31,4142878d-5f85-4773-9e7d-c5ba6a464f27,low,45,,1920,2‑fluoro‑3‑chloro‑6‑iodoquinoline,1992
o3-mini-2025-01-31,1736594e-0ed1-45de-8166-0206eda00c37,low,44,,1408,5-Chloro-3-bromo-8-fluoroquinoline,1495
o3-mini-2025-01-31,7143979a-1cc1-4acd-ba1e-3a172af0ad67,low,45,,1408,8-Iodo-2-chloro-4-bromoquinoline,1478
o3-mini-2025-01-31,744c2b97-71b6-4c57-a18c-6c7ba87ea0a0,low,44,,1984,6-Fluoro-7-bromo-8-iodoquinoline,2054
o3-mini-2025-01-31,d0a317e8-ed91-4bb7-a4e4-6819d16c80c9,low,44,,1664,5‐Bromo‐8‐chloro‐2‐fluoroquinoline,1735
o3-mini-2025-01-31,a10bfd10-bc3c-4c0d-91bb-d2fa3007bd00,medium,56,,9344,"2-allyl-3-(N-methylamino,carbamoyloxy)-5-fluoro-6-(butan-2-yl)benzaldehyde",9495
o3-mini-2025-01-31,c8a1a8c8-565d-49f1-86bb-31c8455f53de,medium,59,,10496,1-(prop-1-en-1-yl)-2-methoxy-3-iodo-5-[2-cyano-2-(cyclohexyl)(propan-2-yl)phenyl]benzene,10721
o3-mini-2025-01-31,b618c527-5baf-4860-b1b2-e437fac71b0d,medium,66,,7680,1-allyl-4-bromo-6-carbamoylamino-3-(prop-2-yn-1-yl)-2-sulfamoyl-5‑tert‑butylbenzene,7800
o3-mini-2025-01-31,2241b995-168e-4180-9d5c-88b5161941b3,medium,70,,7360,1-cyclohexyl-3-cyano-4-(carbamoylamino)-5-sulfamoyl-6-propylbenzenesulfonic acid,7480
o3-mini-2025-01-31,04a96072-0927-4cb2-a565-144c4029fb06,medium,68,,7168,1-[(Acetoxy)carbonyl]-2-ethyl-3-(chloro(N-phenylcarbamoyl)amino)-5-(propan-2-yl)benzene,7343
o3-mini-2025-01-31,1716a9a1-112a-4b18-853b-e5676c1c51ec,medium,59,,6272,2-cyano-2-(2-(methylsulfanyl)-3-(butan-2-yl)-4-(methoxycarbonyl)-5-bromophenyl)acetic acid,6383
o3-mini-2025-01-31,65ec660d-1c02-4c89-a3b6-b4267cf0dba4,medium,53,,6656,2-(N-methylamino)-6-amino-5-bromo-4-butyl-3-(prop-2-yn-1-yl)benzaldehyde,6755
o3-mini-2025-01-31,318a58c8-0623-4a28-be87-542bd027d343,medium,69,,10816,4‐Chloro‐3-(acetamido)-2‑phenyl-5-(1-(ethynyl)-1‑methylpropyl)benzenesulfonamide,10932
o3-mini-2025-01-31,21e95f50-b933-40c2-afde-e65018b6cd08,medium,75,,9344,2-(dimethylamino)-3-sulfo-4-[(trifluoromethyl)(carbamoyloxy)]-5-(acetamido)benzaldehyde,9468
o3-mini-2025-01-31,5b68d89c-7c8c-4195-b83f-fd61bdbfcf17,medium,68,,10880,(E)-1-{[4‐bromo‐3-(acetamido)-6‐acetyl‐2-(2-(sulfamoyl)ethyl)phenyl]methyl}ethene,11001
o3-mini-2025-01-31,05b7ab76-e45e-4723-892b-77d91b131aea,medium,66,,9856,6-(prop-1-yn-1-yl)-5-(sec-butyl)-4-(N‐methylcarbamoyl)-3-cyclohexyl-2-(methylsulfanyl)benzoic acid,9987
o3-mini-2025-01-31,a6905d5c-a518-4571-8425-1a6f7fac3c5d,medium,53,,10624,1‑ethenyl‑2‑cyano‑3‑(prop‐2‐en‐1‑yl)‑4‑bromo‑5‑ethynyl‑6‑fluorobenzene,10731
o3-mini-2025-01-31,19a941df-1eaa-462e-8eaf-3c055800ede0,medium,73,,6400,Methyl 3-oxo-3‐[1-(prop‐1‐yn‐1‐yl)-3-(N‐methylcarbamoylamino)-4-(carbamoylamino)-5‐butyl-6‐(dimethylamino)phenyl]propanoate,6546
o3-mini-2025-01-31,15e9ac70-c714-4565-af87-5b6b66530001,medium,60,,9152,1-Cyclopropyl-2-(methylamino)-3-(tert‐butyl)-4-methyl-5‑propylbenzenesulfonamide,9260
o3-mini-2025-01-31,8e56ca41-94f3-40bb-bbb3-41a19e824d4b,medium,64,,7552,3-(carbamoylamino)-5-chloro-4-fluoro-6-mercapto-2-nitrobenzenesulfonic acid,7663
o3-mini-2025-01-31,06827be7-28e5-4aae-aeb5-69dbf37558e6,medium,63,,9408,1-(butan-1-yl)-2-(butan-2-yl)-6-(carbamoylamino)-4-fluoro-5-(methylamino)-3-nitrobenzene,9528
o3-mini-2025-01-31,9cd93f7e-9f04-4498-adfa-229823de1b68,medium,67,,9984,1‐Phenyl‐2‑chloro‑3‑tert‑butyl‑4‑cyano‑5‑trifluoromethylbenzoic acid,10096
o3-mini-2025-01-31,0a37784c-8e16-403a-9663-60545ed273ca,medium,67,,8128,N-[2-(Isobutyl)-3-ethynyl-4-acetyl-5-methyl-6-[(acetyloxy)carbonyl]phenyl]carbamide,8300
o3-mini-2025-01-31,39eafd53-e681-49d4-bf0c-9e3b8ac720e5,medium,65,,9088,4‐amino‐1‐bromo‐2‐cyclohexyl‐3‐ethynyl‐3‑(trifluoromethanesulfonyl)benzene,9203
o3-mini-2025-01-31,a66118d0-e85e-4332-9673-bfe8b69a8539,medium,58,,10624,6-cyclohexyl-5-bromo-4-formyl-3-mercapto-2-(methylamino)benzoic acid,10726
o3-mini-2025-01-31,e92c6e96-00e3-4097-b4dc-e3dfa9f9fe9b,medium,64,,10432,6-Chloro-3-iodo-3-nitro-4-(3-carbamoyloxypropyl)-N‐methylbenzamide,10539
o3-mini-2025-01-31,5058d372-6a3d-45ab-9cf8-a315378b2fe2,medium,65,,4672,N-[2-(methylsulfanyl)-3-(tert-butyl)-4-butyl-5-(acetylamino)-6-(dimethylamino)phenyl]carbamide,4788
o3-mini-2025-01-31,3942474f-81a0-4431-bd1d-b0a1464288e9,medium,56,,8832,1-(prop-2-yn-1-yl)-2-(3-(methylsulfanyl)propyl)-4-(trifluoromethyl)-5-methoxy-6-iodobenzene,8945
o3-mini-2025-01-31,224973c6-f009-4099-8db7-3d647fd7050a,medium,58,,5632,3‐Amino‐6-(N‑methylcarbamoyl)-4‐hydroxy‐1‑iodo‐5‑nitro‐2‑propylbenzene,5739
o3-mini-2025-01-31,77978ca3-5bf9-4e78-8f45-061c0ff5faaf,medium,65,,7360,1‐(6-((E)-2-(methylsulfonamido)vinyl)-2-(2-(dimethylamino)ethyl)-3-allylphenyl)ethanone,7479
o3-mini-2025-01-31,be0d64c0-2187-48be-845a-04608943f257,medium,72,,9536,1‐(cyclohexyl)-1-(N‐methylacetamido)-2-[(sulfamoyl)thio]-3-(trifluoromethyl)-4-(tert‐butylsulfanyl)benzene,9669
o3-mini-2025-01-31,9a570083-740e-4f73-80a1-a95f8f5c9ef9,medium,57,,8896,[(2‐methoxy‐3‐hydroxy‐4‐acetamido‐5‐mercapto‐6‐methylphenyl)oxy]carbamic acid,9000
o3-mini-2025-01-31,ddfa8d8a-91a1-48ee-824a-34da6cc058ac,medium,68,,2560,1-(carbamoyloxy)-2-cyclopropyl-3-cyano-4-ethynyl-5-phenyl-6-(trifluoromethyl)benzene,2682
o3-mini-2025-01-31,0e3ac54a-2a9e-4afc-b077-0b7de90541ba,medium,59,,13760,"1‐acetamido‐3‐bromo‐6-(butan-2-yl)-4-(n‐butyl,prop‐1‐en‐1‐yl)-2-(N‐methylamino)benzene",13879
o3-mini-2025-01-31,ac290adf-7d20-472c-8dcb-1934fc3c9975,medium,65,,6912,N′-[1‐(prop‑2‑en‐1‑yl)-2‑bromo-3‑(acetamido)-4‑isopropyl-5‑(dimethylamino)phenyl]carbohydrazide,7038
o3-mini-2025-01-31,293d2a0f-2fc5-4bf2-baa0-d74b2a806d73,medium,42,,5952,5-chloro-1-fluoro-2-iodobenzene,6021
o3-mini-2025-01-31,a4d9c395-46d7-4e9b-b179-496bc7bf9c6a,medium,39,,4672,4-bromo-2-fluoro-1-iodobenzene,4738
o3-mini-2025-01-31,5478a78f-f807-41e0-95b7-fd5456a5ebc0,medium,42,,5056,1-bromo-4-fluoro-2-iodobenzene,5125
o3-mini-2025-01-31,317e4ce6-62ca-487b-bbf3-247a94c58554,medium,40,,4096,1-bromo-2-fluoro-6-iodobenzene,4162
o3-mini-2025-01-31,d8482e1a-ad3b-4962-a133-545a9ab27363,medium,43,,5952,2-bromo-1-chloro-4-iodobenzene,6042
o3-mini-2025-01-31,40d6fa01-7bf8-4772-a6d7-7f6df1ef5d7e,medium,44,,6016,4-bromo-1-chloro-3-fluorobenzene,6106
o3-mini-2025-01-31,0b9fbbc4-4bc6-4e4b-940a-d9a226151f9b,medium,40,,6720,2-chloro-5-fluoro-1-iodobenzene,6810
o3-mini-2025-01-31,56f84ba7-5625-4813-8a5d-fd08e8e5d520,medium,42,,4864,1-bromo-2-chloro-3-fluorobenzene,4952
o3-mini-2025-01-31,a5df1f80-b9bf-4088-8af5-fb1579978f79,medium,44,,9920,4‐bromo‐2‐fluoro‐1‐iodobenzene,9992
o3-mini-2025-01-31,0e2da586-7367-475e-b7ae-dbe3cabee613,medium,41,,8512,2‐Bromo‐1‐fluoro‐4‐iodobenzene,8611
o3-mini-2025-01-31,da25c585-501b-4ba6-8f63-bce4a084c287,medium,43,,4736,1-Bromo-3-chloro-5-fluorobenzene,4809
o3-mini-2025-01-31,b44312b7-b9c4-4235-91a3-942fb4039ba5,medium,41,,4992,1-chloro-5-fluoro-2-iodobenzene,5059
o3-mini-2025-01-31,a812bf40-8de0-456f-bdd3-a0fe9791aaba,medium,40,,4608,1-bromo-4-chloro-2-fluorobenzene,4675
o3-mini-2025-01-31,2dc732cc-b318-4a83-8041-436bfcf4b69d,medium,44,,9792,2‐bromo‐5‐chloro‐1‐iodobenzene,9864
o3-mini-2025-01-31,62c6288d-4b94-4821-a9c5-4095e4c6b7cb,medium,43,,5504,5-chloro-2-fluoro-1-iodobenzene,5595
o3-mini-2025-01-31,d553bbfe-7e2e-4fe4-893f-81f3f1b4176e,medium,44,,10112,1-Iodo-3-chloro-4-bromobenzene,10182
o3-mini-2025-01-31,718842fb-ef3b-42d9-bacd-77211799d3b1,medium,43,,6656,1-bromo-3-fluoro-5-iodobenzene,6746
o3-mini-2025-01-31,a5574b35-8161-4d1b-bcae-99b6542235b2,medium,44,,8960,1-bromo-3-fluoro-5-iodobenzene,9051
o3-mini-2025-01-31,f03caf9d-02b6-45b8-a14a-28f161f0b3e9,medium,39,,6656,5-Chloro-2-fluoro-1-iodobenzene,6723
o3-mini-2025-01-31,27665354-0557-416d-99c7-385840dc81ca,medium,39,,3072,1-bromo-2-fluoro-3-iodobenzene,3137
o3-mini-2025-01-31,ed097023-940e-4912-936d-b6f227ccc0a2,medium,43,,5824,2-chloro-3-bromo-4-fluoropyrrole,5894
o3-mini-2025-01-31,d6d08d12-d435-489d-8e40-642eb831f5d4,medium,43,,1728,2-bromo-4-chloro-5-fluoropyridine,1814
o3-mini-2025-01-31,362103e3-2961-4afd-b71d-00a4c8d7a8ea,medium,45,,5184,2-chloro-4-bromo-6-fluoropyridine,5256
o3-mini-2025-01-31,282e36ef-7b62-485e-85ef-e369eb4f73b4,medium,41,,1408,2-fluoro-3-bromo-4-iodopyridine,1474
o3-mini-2025-01-31,2f0f666b-d719-4b19-bcb5-d240e0c06b11,medium,44,,4992,5-bromo-2-fluoro-3-iodopyridine,5062
o3-mini-2025-01-31,a3ba51cb-c458-4f90-89ed-9df2315cc0ce,medium,41,,5184,2-fluoro-3-bromo-5-iodopyridine,5251
o3-mini-2025-01-31,01aed562-1720-4fd0-8ed6-7cecc2ac6749,medium,43,,4160,4-bromo-2-fluoro-5-iodopyridine,4229
o3-mini-2025-01-31,75110d62-c65a-4047-b00e-96a1afb488ee,medium,42,,6208,2-Fluoro-3-iodo-6-bromopyridine,6277
o3-mini-2025-01-31,5a3e2481-77d8-4a55-bf73-f952bcef6306,medium,43,,3072,N-iodo-2-chloro-3-fluoropyridine,3143
o3-mini-2025-01-31,be4b3a91-6bd5-4546-a666-d22c0522f80e,medium,42,,4352,6-bromo-2-chloro-3-iodopyridine,4420
o3-mini-2025-01-31,f3caae87-a657-4e05-9067-08ac009f2275,medium,42,,5184,2-bromo-6-fluoro-3-iodopyridine,5252
o3-mini-2025-01-31,4dc2613f-c82b-41c1-a8ca-8f3ce1b33b2f,medium,44,,6400,5-bromo-2-fluoro-4-iodopyridine,6488
o3-mini-2025-01-31,6e980079-ce1b-4cbb-b2f4-98f41a59e16b,medium,43,,2560,2-Bromo-4-chloro-5-iodopyridine,2629
o3-mini-2025-01-31,9564f4da-7739-4c03-9a77-22dd558a9d2d,medium,42,,4800,4‐bromo‐4‐iodo‐3‐fluoropyrrole,4870
o3-mini-2025-01-31,3a71806a-8c50-4bbb-af8f-678b5c83b01b,medium,43,,9728,2‐Chloro‐3‑fluoro‑4‑iodopyrrole,9799
o3-mini-2025-01-31,0ae0943e-bca8-4fca-97f2-20865c55003e,medium,44,,9280,2-iodo-3-fluoro-5-chloropyridine,9351
o3-mini-2025-01-31,8aba9990-6ca3-48a5-b108-b62aaf7656ee,medium,44,,2944,2‐bromo‐4‐chloro‐6‐fluoropyridine,3016
o3-mini-2025-01-31,a5123236-be36-44c0-b362-6cb0d9d94cf2,medium,42,,2752,2-chloro-5-fluoro-4-iodopyridine,2821
o3-mini-2025-01-31,2d68927d-b199-486f-aa50-835b4ff96db3,medium,43,,7488,2‑chloro‑3‑fluoro‑5‑bromopyrrole,7559
o3-mini-2025-01-31,4278ae6d-889b-4238-af74-0097278fed9d,medium,41,,2624,2-fluoro-3-iodo-4-bromopyridine,2692
o3-mini-2025-01-31,fe232730-94fc-4713-9d14-42026b710b6a,medium,40,,9472,"4‐Iodo‐7‐fluoro‐3‐bromobenzo[c][1,2,5]oxadiazole",9584
o3-mini-2025-01-31,5ca76cb0-d5f2-4aac-b6ce-4b7c636b24cc,medium,42,,11392,"3‐bromo‐3‐chloro‐4‐fluoro‐1,2‐oxazete",11469
o3-mini-2025-01-31,45a80921-e527-48cf-a427-e67e3fb1f124,medium,41,,3072,5-Chloro-4-iodo-3-fluoroisoxazole,3141
o3-mini-2025-01-31,7a8996d3-9d30-4551-996e-d9f45fbd4934,medium,40,,3968,4‐Bromo‐3‐fluoro‐2‐chloroisoxazole,4036
o3-mini-2025-01-31,91a269bf-e2aa-4cf3-b136-1642cb9a4b37,medium,43,,5504,3‐bromo‐4‐fluoro‐5‐iodoisoxazole,5575
o3-mini-2025-01-31,d5933413-bdec-43f5-bc9b-05230fe6b14a,medium,41,,7104,"4‐chloro‐3‐fluoro‐3‐iodo‐1,2‑oxazetidine",7179
o3-mini-2025-01-31,4b624740-a8dc-420d-a11f-a9f77e6339c0,medium,44,,11584,4‐Iodo‐3‐bromo‐2‐fluoroisoxazole,11656
o3-mini-2025-01-31,072d04e1-36b3-4440-a528-100cbab38fab,medium,41,,8512,3‐iodo‐4‐bromo‐5‐chloroisoxazole,8581
o3-mini-2025-01-31,326b2a58-8923-405f-994e-685bd3709d67,medium,41,,3968,3-chloro-4-iodo-5-fluoroisoxazole,4037
o3-mini-2025-01-31,d7c1e095-a414-4332-a75e-21aff21d057f,medium,44,,3520,3-chloro-4-bromo-5-iodoisoxazole,3613
o3-mini-2025-01-31,477b3954-824e-49e3-83b1-c5b11d310405,medium,42,,4032,3-fluoro-4-bromo-5-iodoisoxazole,4120
o3-mini-2025-01-31,0103c17e-ec76-41ac-93dc-6b909abe5b57,medium,43,,7424,3‑fluoro‑4‑iodo‑5‑bromoisoxazole,7495
o3-mini-2025-01-31,9cdefef7-62f4-4ace-bf39-22712f17515a,medium,41,,5888,4-chloro-5-fluoro-3-iodoisoxazole,5957
o3-mini-2025-01-31,73919c58-6eaa-4200-9741-034a55b1328b,medium,44,,4800,5-Chloro-3-bromo-4-fluoroisoxazole,4893
o3-mini-2025-01-31,39796b49-29a2-46fc-a5b7-9fde29eaac47,medium,42,,6976,5-bromo-3-fluoro-4-iodoisoxazole,7046
o3-mini-2025-01-31,6dc7094d-1d2f-4dd0-9521-6e14a41fa72b,medium,40,,4608,5-Bromo-3-fluoro-4-iodoisoxazole,4676
o3-mini-2025-01-31,8bf78dcf-d21a-41b7-969d-6e1289dcd02a,medium,42,,4160,3-chloro-4-bromo-5-fluoroisoxazole,4248
o3-mini-2025-01-31,41bd752c-798d-4cab-ad82-ba3ecd394a0d,medium,41,,3328,5-bromo-4-iodo-3-chloroisoxazole,3418
o3-mini-2025-01-31,4275b73c-f0a0-4572-8d23-9896285dec7b,medium,41,,6848,3‑chloro‑4‑iodo‑5‑bromoisoxazole,6917
o3-mini-2025-01-31,47458d44-98dd-4589-b9a9-b8b371cd8d5e,medium,44,,3968,3‐bromo‐2‐fluoro‐1‐iodobenzene,4040
o3-mini-2025-01-31,b0b30027-b96c-4f7a-9ef4-26e23cbb51e5,medium,46,,9344,2‐Bromo‐4‐iodo‐10‐fluoronaphthalene,9419
o3-mini-2025-01-31,acedb5c8-2d49-405b-851c-1b6ff586a0f5,medium,48,,9344,7-Iodo-4-chloro-5-fluoronaphthalene,9419
o3-mini-2025-01-31,9ca8a6a0-7e00-4d4f-a1cb-0d015f07dc9f,medium,48,,6848,7-chloro-3-fluoro-8-iodonaphthalene,6947
o3-mini-2025-01-31,aa01c4ce-7255-4ab7-a154-02e738b3d2b7,medium,46,,12160,1‐chloro‐4‐fluoro‐5‐bromonaphthalene,12258
o3-mini-2025-01-31,af24632b-7193-40f1-94f8-858e35192126,medium,47,,11264,1‐Iodo‐2‐chloro‐2′‐bromobiphenyl,11342
o3-mini-2025-01-31,b999adad-63d4-44bd-b691-b18a305a6349,medium,44,,9088,1‐Chloro‐4‐bromo‐8‐iodonaphthalene,9161
o3-mini-2025-01-31,14a59fb5-816a-4f87-a5ae-46c60b2aec83,medium,44,,7424,3-Bromo-4-iodo-1′-fluorobiphenyl,7497
o3-mini-2025-01-31,0ea78912-4f7b-46f1-ae6a-c220deb45a92,medium,44,,5568,1-iodo-3-chloro-4-bromonaphthalene,5663
o3-mini-2025-01-31,1f31baee-665f-4c94-8626-85858f057404,medium,48,,7424,2‑fluoro‑4‑bromo‑8‑chloronaphthalene,7500
o3-mini-2025-01-31,5e1ebff2-6cef-496c-81c4-d584d5308f9d,medium,47,,6016,4-bromo-1′-iodo-2′-chlorobiphenyl,6116
o3-mini-2025-01-31,6edd7470-f65f-4f38-b080-2d3f018d120e,medium,43,,5888,1-Iodo-3-fluoro-8-chloronaphthalene,5980
o3-mini-2025-01-31,97ddee6b-f30c-4712-9ae8-eca891fabfc2,medium,46,,11584,1-Iodo-4-bromo-5-fluoronaphthalene,11656
o3-mini-2025-01-31,15e313a1-0104-4773-9646-3da5e5a60ca0,medium,47,,8960,1‐Fluoro‐2‐iodo‐5‐chloronaphthalene,9036
o3-mini-2025-01-31,5cced612-e98c-4e9c-9242-459d7f4b0ed5,medium,46,,9920,1-iodo-3-chloro-4-fluoronaphthalene,9994
o3-mini-2025-01-31,4c869625-0c8e-40ce-9f4c-46795461a3a8,medium,48,,7808,6‑chloro‑1‑fluoro‑5‑iodonaphthalene,7884
o3-mini-2025-01-31,20e213ee-a14f-4cc9-9eac-c52af6bf3f79,medium,48,,7744,4‐Bromo‐2‐fluoro‐1-(4‐iodophenyl)benzene,7823
o3-mini-2025-01-31,68caf450-0fc9-4896-9ca1-ed7853591b8e,medium,49,,7424,1‐Bromo‐4‐iodo‐6‐fluoronaphthalene,7501
o3-mini-2025-01-31,7adb3d41-6320-40ba-889f-2a6e58326a46,medium,49,,9536,8‐bromo‐1‐chloro‐3‐iodonaphthalene,9614
o3-mini-2025-01-31,4f020441-992f-45c4-a662-9f1e81a4904a,medium,50,,8704,2-chloro-7-bromo-8-iodonaphthalene,8804
o3-mini-2025-01-31,1de15e69-ce1f-43dd-9027-a2020f5c49f1,medium,43,,11776,2-bromo-3-chloro-1-iodonaphthalene,11868
o3-mini-2025-01-31,48a9dad6-fbfb-4e90-abfb-38baed4a6b75,medium,48,,5696,2‐Bromo‐3‐chloro‐6‐iodoquinoline,5772
o3-mini-2025-01-31,178c9fbd-e2e4-4cf0-9119-7b71f519ed45,medium,47,,9344,2‑fluoro‑5‑chloro‑7‑iodoquinoline,9460
o3-mini-2025-01-31,2c9fac42-1c2a-420b-aed8-b6bb70b079c1,medium,48,,14656,5‐iodo‐7‐bromo‐8‐chloroquinoline,14752
o3-mini-2025-01-31,e55d3af9-61f0-4d0a-a594-09fe92ea98a0,medium,47,,10560,7-Fluoro-2-iodo-4‐chloroquinoline,10634
o3-mini-2025-01-31,886989ee-61c1-4309-bd9a-8cc6037c29d3,medium,50,,11712,2‐iodo‐7‐bromo‐8‐fluoroquinoline,11791
o3-mini-2025-01-31,2fafc6eb-dce0-4565-97d7-584b209197e9,medium,46,,7168,6-(4‑fluorophenyl)-2-iodo-4-chloropyridine,7245
o3-mini-2025-01-31,dd5561e0-d064-4490-a9e3-a65df8fb1f57,medium,48,,18560,7‐fluoro‐6‑chloro‑4‑iodo‑1H‐indole,18639
o3-mini-2025-01-31,842d1686-31c5-4d09-80c8-591ed446c3de,medium,47,,11008,2‐Fluoro‐7‐bromo‐8‐chloroquinoline,11083
o3-mini-2025-01-31,29317fea-93ed-4e72-93ea-6c674b073964,medium,46,,16768,7‐Bromo‐2‐fluoro‐4‐chloroquinoline,16842
o3-mini-2025-01-31,afbfee7b-3a17-4b7a-b577-042b5ac8da33,medium,46,,9536,3-Iodo-7-fluoro-8-bromoquinoline,9608
o3-mini-2025-01-31,47a81cd1-681d-4e7f-a94f-de921406f155,medium,44,,9536,2‐iodo‐3‐fluoro‐5‐bromoquinoline,9608
o3-mini-2025-01-31,9181e1e2-44f9-4017-814e-99688ea4d98c,medium,47,,6400,5‑chloro‑7‑bromo‑8‑iodoquinoline,6493
o3-mini-2025-01-31,8159f3fe-a99b-45a6-b301-0ae2649044ad,medium,44,,13440,3‑chloro‑4‑bromo‑7‑iodo‑1H‑indole,13516
o3-mini-2025-01-31,5c9678d4-7bd3-4526-9f76-f4350d804a20,medium,48,,12480,5‐bromo‐6‐fluoro‐8‐iodoquinoline,12555
o3-mini-2025-01-31,ebe46414-3856-4ce0-b6ae-caf76d8b12ba,medium,48,,11776,3‐Chloro‐7‐bromo‐8‐iodoquinoline,11851
o3-mini-2025-01-31,cc74a57c-3ffd-4cd3-b195-1036cfc9c226,medium,46,,11520,2‐fluoro‐3‐chloro‐7‐iodo‑1H‑indole,11598
o3-mini-2025-01-31,75f04104-088a-407e-946d-b3bd7f8e5325,medium,45,,3648,7-Bromo-5-chloro-2-fluoroquinoline,3719
o3-mini-2025-01-31,1539b485-dc62-4c45-b5e7-e77d16d38882,medium,48,,7616,7-chloro-5-bromo-3-iodo-1H-indole,7713
o3-mini-2025-01-31,de907f0a-452b-4edc-9fc4-c7a7e6cee4bc,medium,48,,5312,4‑fluoro‑1‑(3‑bromo‑5‑iodopyridin‑2‑yl)benzene,5398
o3-mini-2025-01-31,3cb80434-90fc-4f8b-a41b-a514d037768a,medium,48,,7296,4‐bromo‐5‐chloro‐6‐fluoroquinoline,7371
o3-mini-2025-01-31,d3b4868c-219f-4601-9d85-5d6c35b19648,medium,56,,6784,2-(prop-2-en-1-yl)-6-(butan-2-yl)-3-(carbamoyloxy)-5-fluoro-4-(methylamino)benzaldehyde,6893
o3-mini-2025-01-31,6b10a1d1-dd46-4e0c-86ec-bc436d0f109e,medium,57,,6912,3-Allyl-2-cyclohexyl-5-iodo-6‐isopropyl-4‐methoxybenzonitrile,7012
o3-mini-2025-01-31,fb5d06be-819b-4ae2-92a2-fb8110059423,medium,62,,8128,2‐allyl‐5‐bromo‐3‐carbamoylamino‐4-(propan‐2‐yl)‐6‐(prop‐2‐yn‐1‐yl)‐1‐sulfamoylbenzene,8252
o3-mini-2025-01-31,584830af-8132-494e-bc8a-a227703eb568,medium,69,,5696,1‐(butyl)-2-(sulfamoyl)-3-(carbamoylamino)-4-cyano-5-cyclohexylbenzenesulfonic acid,5816
o3-mini-2025-01-31,85f149b6-e8c4-42c0-9eed-0462304faed6,medium,66,,6848,1-(acetoxycarbonyl)-3-carbamoylamino-2-chloro-6-ethyl-4-phenyl-5-(propan-2-yl)benzene,6965
o3-mini-2025-01-31,2d4175aa-3d4a-49f7-a169-248af4b6be95,medium,60,,8896,3-Bromo-5-(butan-2-yl)-2-cyano-6-(methylthio)-4-(methoxycarbonyl)benzoic acid,9003
o3-mini-2025-01-31,9446ccf2-0c06-40f3-bcf6-4b1925fc165d,medium,51,,6400,2‐Amino‐3‐bromo‐4‐butyl‐5‐(prop‐2‐yn‐1‐yl)‐6‐(methylamino)benzaldehyde,6502
o3-mini-2025-01-31,6cf551fb-215e-4ff5-9684-321136b39ebe,medium,64,,8256,1‐(acetamido)-3-(butan-2-yl)-2-chloro-6-ethynyl-5-phenyl-4-sulfamoylbenzene,8370
o3-mini-2025-01-31,8c1a6436-f174-4856-9036-4f3a94732ac1,medium,70,,5248,4‐acetamido‐3‐carbamoyloxy‐6‐dimethylamino‐5‐formyl‐2‐(trifluoromethyl)benzene‐1‐sulfonic acid,5375
o3-mini-2025-01-31,9b29c9d1-2a4f-4652-9e8d-b96a5d77ec45,medium,62,,5760,2‐acetyl‐1‐allyl‐3‐bromo‐4-(N‑methylcarbamoyl)‐5‑ethyl‐6‑sulfamoylbenzene,5873
